kepid,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_tce_plnt_num,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,ra,dec,koi_kepmag,exoplanet
7869917,0,0,0,0,11.8061737,0.000152,-0.000152,138.2641,0.0107,-0.0107,0.905,0.059,-0.711,4.472,0.261,-0.261,88.1,9.4,-9.4,2.87,0.58,-0.94,1407.0,926.72,558.94,-554.52,10.1,2.0,6900.0,184.0,-204.0,3.843,0.259,-0.111,2.599,0.523,-0.85,281.97125,43.672771,12.082,1
12266636,0,0,0,0,12.654896,0.000174,-0.000174,134.6826,0.013000000000000001,-0.013000000000000001,0.009000000000000001,0.4320000000000001,-0.009000000000000001,4.325,0.281,-0.281,101.0,10.8,-10.8,1.02,0.28,-0.16,801.0,97.41,80.57,-35.35,10.4,2.0,5833.0,157.0,-175.0,4.407,0.101,-0.188,1.022,0.28800000000000003,-0.155,295.80658,50.909801,14.264,1
7663405,0,0,0,0,57.132855000000006,0.00107,-0.00107,152.9919,0.013999999999999999,-0.013999999999999999,0.32,0.141,-0.32,4.958,0.376,-0.376,414.0,40.7,-40.7,1.81,0.13,-0.17,414.0,6.94,1.5,-1.64,11.0,2.0,5157.0,77.0,-84.0,4.445,0.091,-0.049,0.904,0.064,-0.08800000000000001,283.47818,43.383781,15.369000000000002,1
11870545,0,0,0,0,0.8399614559999999,1.37e-06,-1.37e-06,178.354,0.00134,-0.00134,0.5479999999999999,0.363,-0.335,1.3008,0.0456,-0.0456,493.0,17.4,-17.4,1.63,0.19,-0.1,1455.0,1066.37,411.01,-245.04,35.1,1.0,4932.0,134.0,-149.0,4.618,0.025,-0.065,0.718,0.083,-0.048,295.08423,50.114609,15.929,1
7841925,0,0,0,0,6.20920207,4.79e-05,-4.79e-05,136.87938,0.007109999999999998,-0.007109999999999998,0.272,0.189,-0.272,2.637,0.17,-0.17,102.0,9.2,-9.2,0.89,0.19,-0.13,914.0,164.98,110.29,-58.3,12.1,2.0,5440.0,162.0,-162.0,4.438,0.14400000000000002,-0.192,0.885,0.193,-0.129,297.7242700000001,43.527431,14.48,1
7841925,0,0,0,0,0.840594032,4.46e-06,-4.46e-06,131.74104,0.00399,-0.00399,0.018000000000000002,0.442,-0.018000000000000002,1.404,0.14300000000000002,-0.14300000000000002,49.8,5.3,-5.3,0.62,0.13,-0.09,1780.0,2368.31,1583.23,-836.95,11.6,3.0,5440.0,162.0,-162.0,4.438,0.14400000000000002,-0.192,0.885,0.193,-0.129,297.7242700000001,43.527431,14.48,0
9636135,0,0,0,0,2.42150341,1.6e-05,-1.6e-05,133.83517,0.005,-0.005,0.55,0.402,-0.336,2.965,0.16699999999999998,-0.16699999999999998,172.0,12.6,-12.6,1.62,0.47,-0.19,1532.0,1305.04,1132.86,-447.17,15.8,2.0,6213.0,173.0,-259.0,4.387,0.06,-0.192,1.195,0.35100000000000003,-0.14,285.0571,46.320679,15.776,1
11821363,0,0,0,0,8.19596647,4e-05,-4e-05,136.68736,0.00427,-0.00427,0.252,0.198,-0.252,2.824,0.13,-0.13,793.0,45.9,-45.9,2.04,0.13,-0.19,672.0,48.2,14.22,-13.82,20.2,1.0,4723.0,167.0,-167.0,4.557,0.063,-0.032,0.747,0.046,-0.069,295.45715,50.077171,15.858,1
9823487,0,0,0,0,16.00460392,6e-05,-6e-05,140.47981,0.00301,-0.00301,0.49,0.04,-0.424,3.9475,0.0887,-0.0887,832.0,28.2,-28.2,2.24,0.32,-0.16,583.0,27.41,12.98,-6.54,34.3,1.0,5180.0,155.0,-155.0,4.597,0.026,-0.097,0.769,0.111,-0.056,288.2366600000001,46.605919,15.554,1
7512982,0,0,0,0,7.00447892,6.26e-05,-6.26e-05,137.89902,0.00635,-0.00635,0.139,0.319,-0.139,2.669,0.194,-0.194,231.0,26.4,-26.4,1.19,0.04,-0.08,754.0,76.26,10.65,-14.63,9.9,2.0,4883.0,77.0,-87.0,4.515,0.064,-0.02,0.8079999999999999,0.028,-0.055,286.74188,43.190102,15.887,1
7811397,0,0,0,0,169.49760849999996,0.000677,-0.000677,228.99997,0.0027600000000000003,-0.0027600000000000003,0.625,0.047,-0.406,7.77,0.2,-0.2,12200.0,169.0,-169.0,9.06,0.9,-0.28,272.0,1.29,0.37,-0.14,82.8,1.0,5270.0,84.0,-73.0,4.592,0.009000000000000001,-0.077,0.787,0.078,-0.024,287.65396,43.505718,15.917,1
12406749,0,0,0,0,56.35879870000001,0.000266,-0.000266,222.31819,0.00368,-0.00368,0.906,0.009000000000000001,-0.038,6.9270000000000005,0.268,-0.268,2560.0,68.8,-68.8,5.04,0.96,-0.52,419.0,7.29,4.34,-2.1,44.4,1.0,5446.0,162.0,-162.0,4.525,0.07200000000000001,-0.126,0.821,0.157,-0.085,290.85413,51.22280900000001,15.792,1
4770365,0,0,0,0,4.72941177,3.08e-05,-3.08e-05,132.93871,0.00548,-0.00548,0.236,0.234,-0.236,2.234,0.156,-0.156,434.0,33.7,-33.7,1.22,0.05,-0.06,669.0,47.3,8.56,-7.89,14.6,3.0,4224.0,84.0,-84.0,4.662,0.025,-0.02,0.603,0.027000000000000003,-0.03,297.43039,39.847839,15.937,1
4770365,0,0,0,0,9.51220046,3.21e-05,-3.21e-05,185.47893,0.00296,-0.00296,0.133,0.337,-0.133,2.9497,0.0837,-0.0837,1170.0,40.2,-40.2,1.99,0.08,-0.1,530.0,18.66,3.38,-3.11,31.9,2.0,4224.0,84.0,-84.0,4.662,0.025,-0.02,0.603,0.027000000000000003,-0.03,297.43039,39.847839,15.937,1
4770365,0,0,0,0,1.609321941,3.04e-06,-3.04e-06,178.94178,0.00158,-0.00158,0.016,0.463,-0.016,1.6067,0.0505,-0.0505,729.0,24.4,-24.4,1.57,0.07,-0.08,958.0,199.28,36.07,-33.23,35.3,1.0,4224.0,84.0,-84.0,4.662,0.025,-0.02,0.603,0.027000000000000003,-0.03,297.43039,39.847839,15.937,1
7499398,0,0,0,0,23.02028478,2.77e-05,-2.77e-05,357.7861240000001,0.000837,-0.000837,0.794,0.006999999999999999,-0.42,3.544,0.131,-0.131,5080.0,62.7,-62.7,7.58,2.11,-0.71,604.0,31.4,26.25,-9.06,97.2,1.0,5613.0,166.0,-200.0,4.496,0.048,-0.192,0.956,0.266,-0.08900000000000001,280.36023,43.12368,15.573,1
9480310,0,0,0,0,15.43400996,3.69e-05,-3.69e-05,363.29494,0.00159,-0.00159,0.7070000000000001,0.005,-0.52,4.2572,0.0764,-0.0764,1790.0,34.9,-34.9,4.3,1.27,-0.43,721.0,63.79,55.86,-19.48,59.7,1.0,5900.0,164.0,-226.0,4.509,0.037000000000000005,-0.213,0.951,0.282,-0.094,297.35233,46.09594,15.703,1
9512981,0,0,0,0,281.5628889,0.000384,-0.000384,357.996571,0.000737,-0.000737,0.0,0.107,0.0,8.853,0.0286,-0.0286,21000.0,102.0,-102.0,10.83,0.37,-0.7,214.0,0.49,0.07,-0.09,237.1,1.0,4810.0,76.0,-76.0,4.5360000000000005,0.064,-0.016,0.7759999999999999,0.027000000000000003,-0.05,284.84988,46.13895,15.962,1
11702948,0,0,0,0,9.771462706,2.73e-06,-2.73e-06,135.584899,0.000219,-0.000219,0.946,0.061,-0.029,1.767,0.0251,-0.0251,6930.0,48.4,-48.4,10.15,2.52,-0.9,799.0,96.39,69.43,-24.81,215.0,1.0,5812.0,145.0,-159.0,4.551,0.042,-0.168,0.853,0.212,-0.076,286.14938,49.867512,14.245,1
12120943,0,0,0,0,8.98128472,2.07e-05,-2.07e-05,354.83042,0.00156,-0.00156,0.294,0.093,-0.294,5.0397,0.0736,-0.0736,4920.0,76.7,-76.7,7.19,1.95,-0.78,898.0,153.36,127.32,-49.13,76.6,1.0,5977.0,187.0,-229.0,4.473,0.048,-0.192,1.022,0.278,-0.111,296.57153,50.677849,15.703,1
4760746,0,0,0,0,15.06806077,5.68e-06,-5.68e-06,363.549714,0.000259,-0.000259,0.88,0.015,-0.012,3.3011,0.0242,-0.0242,19400.0,111.0,-111.0,16.43,4.62,-1.85,742.0,71.78,61.67,-23.51,282.8,1.0,5982.0,189.0,-232.0,4.493,0.048,-0.18,0.96,0.27,-0.108,295.4783,39.867722,15.95,0
11599038,0,0,0,0,7.01733571,5.17e-05,-5.17e-05,133.90592,0.00577,-0.00577,0.581,0.021,-0.475,3.567,0.18,-0.18,256.0,18.2,-18.2,1.61,0.5,-0.2,984.0,221.46,204.04,-73.17,15.5,1.0,6052.0,163.0,-199.0,4.456,0.07,-0.21,0.967,0.304,-0.121,284.8466200000001,49.692402,15.28,1
11075279,0,0,0,0,345.1589354,0.000426,-0.000426,318.307719,0.000785,-0.000785,0.87,0.004,-0.006999999999999999,7.5646,0.0644,-0.0644,5090.0,32.1,-32.1,7.79,1.13,-0.36,241.0,0.8,0.34,-0.13,197.9,1.0,5597.0,112.0,-112.0,4.515,0.021,-0.119,0.931,0.136,-0.042,287.02228,48.681938,13.46,1
11030711,0,0,0,0,205.912735,0.00117,-0.00117,252.74129,0.00324,-0.00324,0.196,0.228,-0.196,9.992,0.153,-0.153,2380.0,53.9,-53.9,4.68,0.68,-0.32,298.0,1.85,0.72,-0.34,49.4,1.0,5644.0,76.0,-84.0,4.457,0.051,-0.11,0.969,0.142,-0.066,292.3515,48.511082,15.531,1
11129738,0,0,0,0,4.88446644,6.26e-05,-6.26e-05,135.24743999999998,0.008440000000000001,-0.008440000000000001,0.7759999999999999,0.056,-0.541,2.057,0.29,-0.29,221.0,32.0,-32.0,0.84,0.05,-0.07,579.0,26.5,5.25,-6.28,9.1,2.0,3883.0,70.0,-85.0,4.725,0.049,-0.025,0.517,0.029,-0.045,287.85773,48.774109,15.84,1
11122894,0,0,0,0,150.01895109999995,0.000174,-0.000174,224.685714,0.000916,-0.000916,1.252,67.03,-0.16899999999999998,4.3823,0.0486,-0.0486,4320.0,46.8,-46.8,32.6,3.6,-2.94,325.0,2.62,0.88,-0.62,106.2,2.0,5618.0,112.0,-112.0,4.46,0.081,-0.09,0.897,0.099,-0.081,283.2091700000001,48.777641,14.232,0
11026304,0,0,0,0,13.35151248,1.62e-05,-1.62e-05,363.086742,0.000833,-0.000833,0.573,0.026,-0.426,3.6045,0.0464,-0.0464,3310.0,35.6,-35.6,4.44,0.37,-0.4,585.0,27.77,9.65,-7.9,107.9,1.0,4843.0,173.0,-173.0,4.562,0.054000000000000006,-0.041,0.754,0.062,-0.068,290.1127,48.577782,15.825,1
9425139,0,0,0,0,305.07624689999994,0.000468,-0.000468,294.06794,0.00121,-0.00121,0.695,0.047,-0.375,6.255,0.136,-0.136,4040.0,43.3,-43.3,7.82,1.25,-0.84,284.0,1.53,0.69,-0.4,113.4,1.0,5716.0,103.0,-114.0,4.348,0.095,-0.116,1.155,0.18600000000000005,-0.124,298.99509,45.909512,13.377,1
9150827,0,0,0,0,14.53410833,5.02e-05,-5.02e-05,145.42643,0.00257,-0.00257,0.7659999999999999,0.166,-0.524,3.3094,0.0799,-0.0799,511.0,17.5,-17.5,1.36,0.07,-0.09,420.0,7.34,1.33,-1.54,32.5,1.0,3957.0,71.0,-87.0,4.6930000000000005,0.042,-0.018000000000000002,0.5529999999999999,0.027000000000000003,-0.039,290.29456,45.56461,14.688,1
8874090,0,0,0,0,18.9060921,0.000236,-0.000236,140.82932,0.00989,-0.00989,0.004,0.446,-0.004,4.125,0.315,-0.315,376.0,36.5,-36.5,0.87,0.16,-0.21,336.0,3.03,2.29,-1.67,11.9,2.0,3751.0,219.0,-219.0,4.813,0.104,-0.085,0.45,0.08199999999999999,-0.11,287.05453,45.18037,15.931,1
9100484,0,0,0,0,8.75059775,3.3600000000000004e-05,-3.3600000000000004e-05,358.24233,0.00278,-0.00278,0.33,0.117,-0.33,2.8288,0.0852,-0.0852,882.0,35.4,-35.4,2.27,0.23,-0.13,682.0,51.0,20.05,-11.97,28.3,1.0,4942.0,177.0,-177.0,4.599,0.02,-0.075,0.779,0.078,-0.046,295.76083,45.45739,15.92,1
9269281,0,0,0,0,5.82348911,1.33e-05,-1.33e-05,354.9960200000001,0.0016,-0.0016,0.877,0.05,-0.621,2.2441,0.0524,-0.0524,889.0,26.5,-26.5,3.0,0.87,-0.28,955.0,196.33,170.06,-55.9,38.1,1.0,5774.0,172.0,-189.0,4.526,0.048,-0.192,0.8640000000000001,0.249,-0.083,285.9678600000001,45.739071,15.898,1
9427402,0,0,0,0,6.247030799,8.93e-06,-8.93e-06,356.90972,0.00103,-0.00103,0.039,0.355,-0.039,1.4848,0.0365,-0.0365,1500.0,38.5,-38.5,1.89,0.15,-0.19,512.0,16.23,4.25,-4.11,44.8,1.0,3821.0,76.0,-84.0,4.7639999999999985,0.048,-0.036000000000000004,0.487,0.039,-0.047,299.6777,45.97232800000001,15.369000000000002,1
8935810,0,0,0,0,6.230335,1.01e-05,-1.01e-05,181.29566,0.00134,-0.00134,0.8079999999999999,0.092,-0.595,1.6493,0.0514,-0.0514,1450.0,47.2,-47.2,3.7,0.74,-0.31,875.0,138.33,87.09,-37.97,31.6,1.0,5477.0,172.0,-191.0,4.557,0.027000000000000003,-0.153,0.865,0.173,-0.07400000000000001,284.20966,45.25808,15.977,1
9202151,0,0,0,0,1.694740233,1.28e-06,-1.28e-06,355.357543,0.000547,-0.000547,0.6709999999999999,0.001,-0.534,1.6864,0.0323,-0.0323,1450.0,18.0,-18.0,2.12,0.14,-0.15,797.0,95.14,21.52,-20.22,92.3,1.0,3764.0,75.0,-83.0,4.739,0.033,-0.033,0.527,0.034,-0.038,283.55554,45.614262,15.804,1
6766634,0,0,0,0,321.2124365,0.000404,-0.000404,206.930556,0.000994,-0.000994,0.873,0.035,-0.581,4.012,0.165,-0.165,2360.0,33.2,-33.2,7.25,1.16,-1.17,310.0,2.17,1.0,-0.76,81.7,1.0,6018.0,120.0,-120.0,4.257,0.13699999999999998,-0.112,1.286,0.207,-0.207,288.32043,42.261414,13.709,1
7287415,0,0,0,0,3.0161820130000003,9.75e-06,-9.75e-06,133.88395,0.00266,-0.00266,0.732,0.182,-0.491,2.8349,0.0793,-0.0793,223.0,8.1,-8.1,2.25,0.37,-0.45,1449.0,1044.49,459.93,-414.44,31.9,1.0,5611.0,84.0,-75.0,4.144,0.195,-0.105,1.4,0.231,-0.28300000000000003,293.46902,42.822411,14.878,1
6837146,0,0,0,0,20.51360192,8.35e-05,-8.35e-05,357.49424,0.0031,-0.0031,0.703,0.017,-0.52,3.4769,0.0947,-0.0947,1170.0,41.1,-41.1,2.58,0.36,-0.23,540.0,20.15,9.98,-5.61,32.3,1.0,5310.0,185.0,-185.0,4.6080000000000005,0.045,-0.078,0.7040000000000001,0.1,-0.062,281.60541,42.390419,15.406,1
7102227,0,0,0,0,0.764017553,3.77e-06,-3.77e-06,132.2214,0.00448,-0.00448,0.442,0.5,-0.237,1.103,0.14300000000000002,-0.14300000000000002,128.0,13.0,-13.0,0.86,0.12,-0.07,1589.0,1503.79,649.53,-390.73,13.2,3.0,5142.0,153.0,-153.0,4.602,0.033,-0.083,0.755,0.097,-0.065,286.41,42.681549,15.595999999999998,0
6946199,0,0,0,0,104.8205868,0.000233,-0.000233,374.83154,0.0015,-0.0015,0.918,0.006,-0.01,4.4794,0.0878,-0.0878,3920.0,75.6,-75.6,6.45,1.78,-0.71,376.0,4.74,3.94,-1.5,76.6,1.0,5986.0,179.0,-215.0,4.527,0.06,-0.192,0.85,0.234,-0.094,291.02069,42.46244,15.229,1
6946199,0,0,0,0,37.10114179999999,0.000119,-0.000119,370.4803,0.00202,-0.00202,0.41,0.473,-0.225,5.5556,0.0788,-0.0788,1360.0,27.4,-27.4,3.19,0.88,-0.35,532.0,18.95,15.73,-6.0,55.2,2.0,5986.0,179.0,-215.0,4.527,0.06,-0.192,0.85,0.234,-0.094,291.02069,42.46244,15.229,1
7376983,0,0,0,0,2.345863002,9.55e-06,-9.55e-06,354.11185,0.00264,-0.00264,0.035,0.438,-0.035,1.6795,0.0886,-0.0886,317.0,18.4,-18.4,1.23,0.11,-0.09,997.0,233.38,89.19,-58.6,19.6,4.0,4769.0,172.0,-172.0,4.622,0.024,-0.06,0.7140000000000001,0.068,-0.049,295.8255,42.94339,15.505,1
7376983,0,0,0,0,3.64830183,1.62e-05,-1.62e-05,355.39128,0.00307,-0.00307,0.063,0.396,-0.062,1.9985,0.0929,-0.0929,372.0,21.0,-21.0,1.33,0.12,-0.09,860.0,129.44,49.47,-32.5,19.9,3.0,4769.0,172.0,-172.0,4.622,0.024,-0.06,0.7140000000000001,0.068,-0.049,295.8255,42.94339,15.505,1
7376983,0,0,0,0,8.74292005,3.3100000000000005e-05,-3.3100000000000005e-05,358.5928600000001,0.00266,-0.00266,0.025,0.416,-0.025,2.6277,0.0846,-0.0846,780.0,28.2,-28.2,1.92,0.18,-0.13,643.0,40.33,15.41,-10.13,30.7,2.0,4769.0,172.0,-172.0,4.622,0.024,-0.06,0.7140000000000001,0.068,-0.049,295.8255,42.94339,15.505,1
7376983,0,0,0,0,5.6449141539999985,8.78e-06,-8.78e-06,356.73699,0.0011,-0.0011,0.445,0.037000000000000005,-0.445,2.2599,0.0433,-0.0433,1400.0,24.4,-24.4,2.66,0.25,-0.18,744.0,72.38,27.67,-18.17,63.9,1.0,4769.0,172.0,-172.0,4.622,0.024,-0.06,0.7140000000000001,0.068,-0.049,295.8255,42.94339,15.505,1
6719086,0,0,0,0,3.014330766,5.5e-06,-5.5e-06,357.37948,0.00125,-0.00125,0.01,0.425,-0.01,2.4747,0.0414,-0.0414,975.0,19.7,-19.7,2.87,0.6,-0.35,1124.0,377.79,254.9,-125.22,57.3,1.0,5209.0,183.0,-183.0,4.4460000000000015,0.092,-0.138,0.953,0.198,-0.116,298.45953,42.187431,15.673,1
7303287,0,0,0,0,330.071558,0.00627,-0.00627,340.9871,0.0109,-0.0109,0.6809999999999999,0.048,-0.491,4.295,0.398,-0.398,617.0,66.0,-66.0,2.94,0.46,-0.38,286.0,1.58,0.69,-0.47,10.6,3.0,5933.0,107.0,-119.0,4.342,0.115,-0.115,1.115,0.174,-0.142,297.46533,42.882839,13.956,1
4466677,0,0,0,0,21.0112068,0.000291,-0.000291,132.6336,0.0115,-0.0115,0.853,0.016,-0.598,4.507,0.319,-0.319,164.0,17.0,-17.0,1.4,0.38,-0.2,663.0,45.79,36.61,-16.2,10.2,3.0,5823.0,157.0,-174.0,4.427,0.101,-0.188,0.96,0.261,-0.14,292.27612,39.550179,14.609000000000002,1
4466677,0,0,0,0,42.0370662,0.0004280000000000001,-0.0004280000000000001,178.25006000000005,0.00748,-0.00748,0.672,0.002,-0.517,6.282,0.22,-0.22,267.0,18.3,-18.3,1.66,0.45,-0.24,527.0,18.16,14.52,-6.42,14.7,2.0,5823.0,157.0,-174.0,4.427,0.101,-0.188,0.96,0.261,-0.14,292.27612,39.550179,14.609000000000002,1
4077526,0,0,0,0,4.45814897,2.9e-05,-2.9e-05,134.39743,0.00472,-0.00472,0.754,0.223,-0.5479999999999999,2.867,0.152,-0.152,188.0,14.5,-14.5,1.61,0.52,-0.22,1212.0,511.6,502.96,-182.45,14.3,4.0,6100.0,193.0,-214.0,4.376,0.105,-0.195,1.083,0.35,-0.15,296.35867,39.115189,14.82,1
4274548,0,0,0,0,6.80082032,2.28e-05,-2.28e-05,359.17999,0.00243,-0.00243,0.597,0.086,-0.448,1.9883,0.0915,-0.0915,700.0,33.0,-33.0,1.88,0.23,-0.12,697.0,55.83,24.87,-13.68,25.5,1.0,4805.0,172.0,-172.0,4.633,0.027000000000000003,-0.063,0.688,0.083,-0.045,294.50842,39.398682,15.238,1
4074736,0,0,0,0,80.9669561,0.000121,-0.000121,160.97672,0.00127,-0.00127,0.006999999999999999,0.383,-0.006999999999999999,2.5276,0.0483,-0.0483,4730.0,104.0,-104.0,5.04,1.03,-0.37,364.0,4.14,2.62,-0.99,52.0,1.0,5611.0,168.0,-168.0,4.61,0.04,-0.128,0.737,0.151,-0.054000000000000006,295.80585,39.17799,15.671,1
4078157,0,0,0,0,142.685885,0.00716,-0.00716,175.9722,0.038,-0.038,0.1086,0.3769,-0.1085,3.792,0.785,-0.785,1200.0,303.0,-303.0,2.76,1.17,-0.22,319.0,2.43,3.22,-0.59,9.3,3.0,5767.0,197.0,-167.0,4.57,0.034,-0.281,0.799,0.339,-0.063,296.47937,39.127571,15.484000000000002,0
10794087,0,0,0,0,7.64970832,4.370000000000001e-05,-4.370000000000001e-05,138.33113,0.00477,-0.00477,0.898,0.021,-0.6579999999999999,6.625,0.11,-0.11,55.4,2.0,-2.0,1.43,0.23,-0.31,1144.0,404.99,178.19,-176.31,28.5,1.0,5855.0,105.0,-117.0,4.125,0.168,-0.112,1.6130000000000002,0.255,-0.35100000000000003,290.55237,48.126263,11.925999999999998,1
10928043,0,0,0,0,6.84639884,1.92e-05,-1.92e-05,133.76181,0.00237,-0.00237,0.9,0.011,-0.627,3.4919,0.0593,-0.0593,150.0,4.6,-4.6,1.9,0.35,-0.28,1132.0,387.84,198.25,-130.26,36.3,1.0,6065.0,121.0,-133.0,4.251,0.125,-0.125,1.31,0.238,-0.194,295.29385,48.374802,13.137,1
10713616,0,0,0,0,83.5781976,0.000278,-0.000278,202.45865,0.00253,-0.00253,0.544,0.001,-0.484,7.2487,0.098,-0.098,631.0,13.3,-13.3,6.63,0.88,-2.06,655.0,43.62,15.44,-23.84,54.9,1.0,6056.0,81.0,-72.0,3.788,0.264,-0.066,2.562,0.341,-0.795,283.53296,48.094261,13.498,1
10964440,0,0,0,0,144.68891499999995,0.00506,-0.00506,256.343,0.0173,-0.0173,0.087,0.378,-0.087,9.468,0.621,-0.621,397.0,39.6,-39.6,3.33,0.48,-0.83,416.0,7.09,2.84,-3.29,11.6,2.0,5372.0,88.0,-64.0,4.007,0.218,-0.087,1.71,0.249,-0.4270000000000001,285.66269,48.435371,14.569,1
10867062,0,0,0,0,34.2966363,0.000229,-0.000229,143.66728,0.00505,-0.00505,0.711,0.034,-0.513,19.718,0.267,-0.267,697.0,11.9,-11.9,3.29,0.52,-0.57,584.0,27.6,11.53,-9.73,66.7,1.0,5490.0,82.0,-74.0,4.263,0.174,-0.116,1.167,0.182,-0.202,294.23007,48.204479,14.965,1
8742590,0,0,0,0,49.4781446,0.000201,-0.000201,141.82465,0.0033,-0.0033,0.048,0.41,-0.048,2.4930000000000003,0.102,-0.102,497.0,28.0,-28.0,1.88,0.52,-0.17,462.0,10.73,8.53,-2.82,20.4,1.0,5776.0,138.0,-155.0,4.5539999999999985,0.035,-0.196,0.8490000000000001,0.236,-0.079,286.96683,44.992489,14.427,1
8804283,0,0,0,0,13.26079792,9.8e-05,-9.8e-05,139.0988,0.00554,-0.00554,0.22,0.25,-0.22,3.912,0.16899999999999998,-0.16899999999999998,199.0,12.4,-12.4,1.47,0.2,-0.21,760.0,78.79,29.8,-23.55,17.6,2.0,5478.0,82.0,-74.0,4.354,0.132,-0.096,1.053,0.147,-0.147,285.0361,45.07106,14.765999999999998,1
8804283,0,0,0,0,22.79020351,6.879999999999999e-05,-6.879999999999999e-05,138.68515,0.00257,-0.00257,0.036000000000000004,0.415,-0.036000000000000004,5.0394,0.079,-0.079,618.0,13.9,-13.9,2.57,0.36,-0.36,634.0,38.27,14.48,-11.44,47.7,1.0,5478.0,82.0,-74.0,4.354,0.132,-0.096,1.053,0.147,-0.147,285.0361,45.07106,14.765999999999998,1
8631160,0,0,0,0,162.04795019999997,0.000115,-0.000115,278.880573,0.000508,-0.000508,0.6629999999999999,0.015,-0.021,9.8974,0.046,-0.046,4840.0,15.1,-15.1,11.52,2.07,-2.06,437.0,8.65,3.96,-3.12,370.2,1.0,6309.0,75.0,-82.0,4.16,0.14800000000000002,-0.121,1.567,0.281,-0.281,294.2655,44.7943,13.632,1
8813698,0,0,0,0,268.9410974,0.0004980000000000001,-0.0004980000000000001,360.070904,0.000951,-0.000951,0.765,0.02,-0.035,5.4434,0.0914,-0.0914,9010.0,87.4,-87.4,13.57,2.3,-2.31,321.0,2.52,1.12,-0.87,120.4,1.0,5798.0,78.0,-78.0,4.224,0.156,-0.104,1.306,0.222,-0.222,289.8896200000001,45.005669,14.814,1
8678594,0,0,0,0,15.19423359,8.340000000000001e-05,-8.340000000000001e-05,142.73422,0.00458,-0.00458,0.906,0.054000000000000006,-0.611,3.1060000000000003,0.125,-0.125,368.0,22.5,-22.5,3.69,0.57,-0.85,893.0,150.25,61.93,-66.07,18.1,2.0,5588.0,83.0,-75.0,4.047,0.203,-0.087,1.5930000000000002,0.245,-0.368,287.1749,44.878571,15.12,1
8630788,0,0,0,0,148.272013,0.000825,-0.000825,138.00557,0.00469,-0.00469,0.883,0.069,-0.612,4.192,0.174,-0.174,1710.0,84.9,-84.9,4.3,1.12,-0.38,321.0,2.51,1.93,-0.66,21.8,3.0,5717.0,156.0,-173.0,4.538,0.044,-0.187,0.884,0.23,-0.077,294.10818,44.770699,15.773,1
8494263,0,0,0,0,78.9257421,0.000193,-0.000193,429.37454,0.00161,-0.00161,0.359,0.044,-0.29,7.5193,0.0991,-0.0991,18000.0,202.0,-202.0,11.9,3.1,-1.04,398.0,5.94,4.61,-1.65,85.2,1.0,5750.0,161.0,-202.0,4.538,0.042,-0.179,0.882,0.23,-0.077,291.44522,44.52869000000001,15.913,1
8616873,0,0,0,0,0.576078683,7.2e-08,-7.2e-08,134.10726499999998,0.000106,-0.000106,1.113,0.433,-0.096,1.63253,0.006690000000000001,-0.006690000000000001,10100.0,30.2,-30.2,23.23,5.86,-1.97,1982.0,3647.63,2710.14,-937.93,426.0,1.0,5693.0,152.0,-169.0,4.57,0.042,-0.168,0.816,0.206,-0.069,288.70087,44.70768,15.237,0
8620565,0,0,0,0,1.213672208,2.15e-06,-2.15e-06,131.94978,0.0015,-0.0015,7.3743,3.198,-5.814,1.3644,0.0816,-0.0816,2730.0,125.0,-125.0,697.14,306.0,-65.9,1789.0,2422.45,3108.91,-682.38,24.8,2.0,6113.0,153.0,-199.0,4.463,0.049,-0.303,0.995,0.436,-0.094,290.26767,44.712849,14.912,0
6441738,0,0,0,0,19.03723442,7.38e-05,-7.38e-05,148.55057,0.00325,-0.00325,0.033,0.4,-0.033,3.3882,0.0924,-0.0924,401.0,18.5,-18.5,5.74,1.29,-0.93,1051.0,288.04,166.34,-97.18,25.3,1.0,5248.0,68.0,-73.0,3.523,0.117,-0.14300000000000002,2.892,0.648,-0.471,291.42755,41.878159,14.898,1
6607447,0,0,0,0,99.6442783,0.000107,-0.000107,283.236289,0.0007610000000000001,-0.0007610000000000001,0.966,0.029,-0.018000000000000002,5.1772,0.0643,-0.0643,3220.0,29.6,-29.6,8.48,1.27,-0.55,415.0,6.98,2.77,-1.23,163.2,1.0,6102.0,82.0,-91.0,4.447,0.04,-0.12,1.016,0.153,-0.066,292.22839,42.03537,13.75,1
6607286,0,0,0,0,3.17405898,1.1e-05,-1.1e-05,357.0577600000001,0.00229,-0.00229,0.422,0.042,-0.422,2.3156,0.0703,-0.0703,282.0,10.8,-10.8,2.09,0.32,-0.36,1348.0,780.46,316.24,-272.58,29.2,2.0,5640.0,76.0,-76.0,4.247,0.162,-0.108,1.233,0.19,-0.211,292.17859,42.005909,15.005,1
